sample_id	species_id	species_abund	gene_id	enzyme_id	count_reads	read_depth	copy_number
WF_85	Bacteroides_uniformis_57318	0.362003072339	997889.3.peg.1749	2.7.2.7	107	6.33148661127	1.00098947386
WF_18	Anaerostipes_hadrus_55206	0.0472014369225	245018.3.peg.1913	2.8.3.8	100	4.34496124031	1.42407540211
WF_18	Anaerostipes_hadrus_55206	0.0472014369225	411484.7.peg.201	2.8.3.9	45	4.25523012552	1.39466573277
WF_18	Ruminococcus_obeum_61472	0.056751486031	411459.7.peg.1593	2.8.3.8	18	5.52444444444	1.39698814125
WF_14	Coprococcus_sp_62244	0.0620205131223	751585.3.peg.562	2.8.3.8	72	3.26064178127	1.2265262428
WF_14	Coprococcus_sp_62244	0.0620205131223	751585.3.peg.694	2.7.2.7	25	1.50468164794	0.566002539395
WF_14	Anaerostipes_hadrus_55206	0.104441227939	245018.3.peg.1913	2.8.3.8	154	6.81976744186	1.33720930233
WF_14	Anaerostipes_hadrus_55206	0.104441227939	411484.7.peg.201	2.8.3.9	42	4.09762900976	0.803456668581
WF_14	Eubacterium_biforme_61684	0.072577326637	518637.5.peg.1243	2.8.3.8	26	3.0406504065	0.757984485289
WF_14	Eubacterium_biforme_61684	0.072577326637	518637.5.peg.1244	2.8.3.8	31	2.47995418099	0.61821207377
WF_10	Eubacterium_biforme_61684	0.0716624990083	518637.5.peg.1243	2.8.3.8	48	5.39512195122	1.35757305943
WF_10	Eubacterium_biforme_61684	0.0716624990083	518637.5.peg.1244	2.8.3.8	46	3.39747995418	0.854906950661
WF_10	Coprococcus_sp_62244	0.0851190532723	751585.3.peg.562	2.8.3.8	115	4.94957432875	0.994309604333
WF_10	Coprococcus_sp_62244	0.0851190532723	751585.3.peg.694	2.7.2.7	71	4.57490636704	0.919043343434
WF_12	Coprococcus_sp_62244	0.067208440922	751585.3.peg.562	2.8.3.8	64	2.8231827112	0.776672333357
WF_12	Coprococcus_sp_62244	0.067208440922	751585.3.peg.694	2.7.2.7	47	3.1956928839	0.879151830657
WF_12	Anaerostipes_hadrus_55206	0.0978543121735	245018.3.peg.1913	2.8.3.8	150	6.76291989664	1.21456520593
WF_12	Anaerostipes_hadrus_55206	0.0978543121735	411484.7.peg.201	2.8.3.9	36	3.50348675035	0.629197620471
WF_4	Anaerostipes_hadrus_55206	0.0616937298838	245018.3.peg.1913	2.8.3.8	140	6.35658914729	1.79427391397
WF_4	Anaerostipes_hadrus_55206	0.0616937298838	411484.7.peg.201	2.8.3.9	23	2.26359832636	0.638945719878
WF_4	Ruminococcus_obeum_61472	0.0547851058034	411459.7.peg.1593	2.8.3.8	16	4.96888888889	1.43716025314
WF_2	Coprococcus_sp_62244	0.0536798564421	751585.3.peg.562	2.8.3.8	140	6.14079895219	1.24008766516
WF_2	Coprococcus_sp_62244	0.0536798564421	751585.3.peg.694	2.7.2.7	88	5.49531835206	1.109737765
WF_2	Eubacterium_biforme_61684	0.0396426146999	518637.5.peg.1243	2.8.3.8	26	2.98699186992	0.796584970443
WF_2	Eubacterium_biforme_61684	0.0396426146999	518637.5.peg.1244	2.8.3.8	39	3.24284077892	0.864815954822
WF_46	Bacteroides_ovatus_58035	0.0602889062275	469590.5.peg.424	2.7.2.7	42	2.82203389831	0.768486067222
WF_46	Bacteroides_ovatus_58035	0.0602889062275	556259.3.peg.4927	2.7.2.7	9	0.56120527307	0.152825390746
WF_46	Bacteroides_ovatus_58035	0.0602889062275	997886.3.peg.5151	2.7.2.7	8	0.43879472693	0.119490993435
WF_46	Alistipes_putredinis_61533	0.0958149644356	445970.5.peg.1180	2.7.2.7	100	6.54400749064	1.26457746434
WF_46	Alistipes_putredinis_61533	0.0958149644356	445970.5.peg.1998	2.8.3.9	33	3.66515151515	0.708261415667
WF_46	Alistipes_putredinis_61533	0.0958149644356	445970.5.peg.2009	2.8.3.9	46	5.02905198777	0.971824347669
WF_46	Bacteroides_vulgatus_57955	0.214390907735	1235786.3.peg.2602	2.7.2.7	0	0.0	0.0
WF_46	Bacteroides_vulgatus_57955	0.214390907735	997875.3.peg.2771	2.7.2.7	238	15.3953051643	1.00803440824
WF_45	Enterococcus_faecalis_56297	0.157515825805	1151201.3.peg.526	2.7.2.7	31	1.90489381348	0.305094541292
WF_45	Enterococcus_faecalis_56297	0.157515825805	1157352.3.peg.1604	2.7.2.7	8	0.545706371191	0.0874022655858
WF_45	Enterococcus_faecalis_56297	0.157515825805	1158626.3.peg.1559	2.7.2.7	4	0.168051708218	0.0269157569148
WF_45	Enterococcus_faecalis_56297	0.157515825805	1158668.3.peg.1328	2.7.2.7	10	0.411819021237	0.0659583933186
WF_45	Enterococcus_faecalis_56297	0.157515825805	1169290.3.peg.1469	2.7.2.7	4	0.234533702678	0.0375637486612
WF_45	Enterococcus_faecalis_56297	0.157515825805	1169306.3.peg.1569	2.7.2.7	2	0.0609418282548	0.00976065910095
WF_45	Enterococcus_faecalis_56297	0.157515825805	1206105.3.peg.1410	2.7.2.7	5	0.290858725762	0.0465849638909
WF_45	Enterococcus_faecalis_56297	0.157515825805	1244142.4.peg.1355	2.7.2.7	3	0.207756232687	0.0332749742078
WF_45	Enterococcus_faecalis_56297	0.157515825805	1351.115.peg.1093	2.7.2.7	2	0.129270544783	0.020704428396
WF_45	Enterococcus_faecalis_56297	0.157515825805	1353981.3.peg.351	2.8.3.8	0	0.0	0.0
WF_45	Enterococcus_faecalis_56297	0.157515825805	1400806.3.peg.1379	2.7.2.7	2	0.101569713758	0.0162677651683
WF_45	Enterococcus_faecalis_56297	0.157515825805	565651.6.peg.235	2.7.2.7	0	0.0	0.0
WF_45	Staphylococcus_aureus_56630	0.208763616784	1548.3.peg.1779	2.7.2.7	0	0.0	0.0
WF_45	Staphylococcus_aureus_56630	0.208763616784	1548.3.peg.2088	2.8.3.8	0	0.0	0.0
WF_45	Staphylococcus_aureus_56630	0.208763616784	1548.3.peg.3203	2.8.3.8	0	0.0	0.0
WF_45	Staphylococcus_aureus_56630	0.208763616784	1548.3.peg.3228	2.7.2.7	0	0.0	0.0
WF_45	Staphylococcus_aureus_56630	0.208763616784	1548.3.peg.6070	2.7.2.7	0	0.0	0.0
WF_45	Staphylococcus_aureus_56630	0.208763616784	1548.3.peg.761	2.8.3.9	0	0.0	0.0
WF_45	Staphylococcus_aureus_56630	0.208763616784	1548.3.peg.762	2.8.3.9	0	0.0	0.0
WF_45	Staphylococcus_aureus_56630	0.208763616784	1548.3.peg.995	2.8.3.9	0	0.0	0.0
WF_45	Staphylococcus_aureus_56630	0.208763616784	1548.3.peg.996	2.8.3.9	0	0.0	0.0
WF_45	Listeria_monocytogenes_53478	0.191557326618	1230340.3.peg.1380	2.7.2.7	115	6.99531835206	0.908560023655
WF_45	Listeria_monocytogenes_53478	0.191557326618	1639.538.peg.1163	2.8.3.8	180	7.4577020202	0.968614948294
WF_45	Bacillus_subtilis_57806	0.13167706044	1051503.3.peg.2108	2.8.3.8	2	0.229357798165	0.0505889233738
WF_45	Bacillus_subtilis_57806	0.13167706044	1051503.3.peg.2109	2.8.3.8	4	0.275362318841	0.0607360349606
WF_45	Bacillus_subtilis_57806	0.13167706044	1051503.3.peg.2369	2.7.2.7	0	0.0	0.0
WF_45	Bacillus_subtilis_57806	0.13167706044	1051503.3.peg.3968	2.8.3.9	0	0.0	0.0
WF_45	Bacillus_subtilis_57806	0.13167706044	1052585.4.peg.2253	2.8.3.8	0	0.0	0.0
WF_45	Bacillus_subtilis_57806	0.13167706044	1052585.4.peg.2254	2.8.3.8	2	0.197101449275	0.0434742144981
WF_45	Bacillus_subtilis_57806	0.13167706044	1052585.4.peg.2521	2.7.2.7	10	0.458791208791	0.101194524415
WF_45	Bacillus_subtilis_57806	0.13167706044	1052585.4.peg.4096	2.8.3.9	2	0.1400304414	0.0308861932172
WF_45	Bacillus_subtilis_57806	0.13167706044	655816.3.peg.2150	2.8.3.8	26	2.63302752294	0.580760840331
WF_45	Bacillus_subtilis_57806	0.13167706044	655816.3.peg.2151	2.8.3.8	28	2.63913043478	0.582106945597
WF_45	Bacillus_subtilis_57806	0.13167706044	655816.3.peg.2424	2.7.2.7	71	4.24084249084	0.93539289933
WF_45	Bacillus_subtilis_57806	0.13167706044	703612.3.peg.364	2.8.3.9	50	4.61796042618	1.01857293718
WF_43	Anaerostipes_hadrus_55206	0.0647589924609	245018.3.peg.1913	2.8.3.8	127	5.62596899225	1.55905088938
WF_43	Anaerostipes_hadrus_55206	0.0647589924609	411484.7.peg.201	2.8.3.9	38	3.64156206416	1.00913826271
WF_41	Ruminococcus_obeum_61472	0.0611032806889	411459.7.peg.1593	2.8.3.8	19	5.99555555556	1.69251679163
WF_41	Anaerostipes_hadrus_55206	0.160574059604	245018.3.peg.1913	2.8.3.8	142	6.45801033592	0.66153217248
WF_41	Anaerostipes_hadrus_55206	0.160574059604	411484.7.peg.201	2.8.3.9	82	7.60948396095	0.779484422337
WF_41	Bacteroides_vulgatus_57955	0.0829694689766	1235786.3.peg.2602	2.7.2.7	0	0.0	0.0
WF_41	Bacteroides_vulgatus_57955	0.0829694689766	997875.3.peg.2771	2.7.2.7	95	5.64037558685	0.778820072754
WF_40	Anaerostipes_hadrus_55206	0.0456072352288	245018.3.peg.1913	2.8.3.8	105	4.37855297158	1.08361310951
WF_40	Anaerostipes_hadrus_55206	0.0456072352288	411484.7.peg.201	2.8.3.9	41	4.059972106	1.00477007515
WF_48	Ruminococcus_obeum_61472	0.0882239227939	411459.7.peg.1593	2.8.3.8	11	3.57777777778	0.854356966584
WF_48	Anaerostipes_hadrus_55206	0.110199679769	245018.3.peg.1913	2.8.3.8	42	1.9334625323	0.394752027011
WF_48	Anaerostipes_hadrus_55206	0.110199679769	411484.7.peg.201	2.8.3.9	47	4.59832635983	0.938833114726
WF_48	Bacteroides_vulgatus_57955	0.0772857635819	1235786.3.peg.2602	2.7.2.7	2	0.110798122066	0.0237829985377
WF_48	Bacteroides_vulgatus_57955	0.0772857635819	997875.3.peg.2771	2.7.2.7	78	5.11079812207	1.09704119526
