sample_id	species_id	species_abund	gene_id	enzyme_id	count_reads	read_depth	copy_number
WF_50	Anaerostipes_hadrus_55206	0.126835471123	658089.3.peg.741	2.5.1.49	49	2.60725308642	0.396575166525
WF_50	Anaerostipes_hadrus_55206	0.126835471123	658089.3.peg.982	3.5.1.25	42	2.72596585804	0.414631924198
WF_50	Eubacterium_rectale_56927	0.0567160582701	515619.6.peg.1265	2.7.2.1	40	2.38525963149	0.665503590186
WF_50	Eubacterium_rectale_56927	0.0567160582701	515619.6.peg.181	3.6.1.7	1	0.197530864198	0.0551124487919
WF_50	Eubacterium_rectale_56927	0.0567160582701	515619.6.peg.2155	2.5.1.47	22	1.60576923077	0.448020489668
WF_50	Eubacterium_rectale_56927	0.0567160582701	515619.6.peg.2546	3.5.1.25	26	1.52540913006	0.425599477371
WF_50	Eubacterium_rectale_56927	0.0567160582701	515619.6.peg.282	2.5.1.47	25	1.84030010718	0.513456192432
WF_50	Eubacterium_rectale_56927	0.0567160582701	515619.6.peg.750	2.5.1.49	43	2.37712895377	0.663235076041
WF_50	Eubacterium_rectale_56927	0.0567160582701	657317.3.peg.1054	3.6.1.7	10	2.15432098765	0.601070144637
WF_50	Eubacterium_rectale_56927	0.0567160582701	657317.3.peg.1415	2.5.1.47	12	0.896367521368	0.25009260867
WF_50	Eubacterium_rectale_56927	0.0567160582701	657317.3.peg.2262	2.7.2.1	30	1.80653266332	0.504034846921
WF_50	Eubacterium_rectale_56927	0.0567160582701	657317.3.peg.2313	2.5.1.49	95	5.12280701754	1.42929784959
WF_50	Eubacterium_rectale_56927	0.0567160582701	657317.3.peg.2845	2.5.1.49	64	3.36441336441	0.938694112509
WF_50	Eubacterium_rectale_56927	0.0567160582701	657317.3.peg.985	3.5.1.4	70	6.3579766537	1.77391854266
WF_50	Eubacterium_rectale_56927	0.0567160582701	657318.4.peg.1758	2.5.1.49	39	2.06488240065	0.576116173183
WF_50	Eubacterium_rectale_56927	0.0567160582701	657318.4.peg.2499	2.5.1.47	29	2.07585470085	0.579177519245
WF_50	Eubacterium_rectale_56927	0.0567160582701	657318.4.peg.3021	2.5.1.47	25	1.92068595927	0.535884389539
WF_50	Eubacterium_rectale_56927	0.0567160582701	657318.4.peg.602	3.5.1.25	55	3.35497835498	0.936061680983
WF_50	Eubacterium_rectale_56927	0.0567160582701	657318.4.peg.710	2.7.2.1	6	0.34757118928	0.0969747155643
WF_50	Alistipes_putredinis_61533	0.0594781416716	445970.5.peg.1182	2.7.2.1	76	4.36069651741	1.3788211659
WF_50	Alistipes_putredinis_61533	0.0594781416716	445970.5.peg.2152	2.5.1.49	55	3.02336448598	0.955966306955
WF_50	Bacteroides_vulgatus_57955	0.120293133333	1235786.3.peg.2626	3.1.1.41	32	1.70697674419	0.19517666639
WF_50	Bacteroides_vulgatus_57955	0.120293133333	1339350.3.peg.1550	3.5.1.25	0	0.0	0.0
WF_50	Bacteroides_vulgatus_57955	0.120293133333	1339350.3.peg.275	3.1.1.41	47	2.38759689922	0.272999151899
WF_50	Bacteroides_vulgatus_57955	0.120293133333	1339350.3.peg.3176	2.5.1.47	0	0.0	0.0
WF_50	Bacteroides_vulgatus_57955	0.120293133333	1339350.3.peg.3366	2.5.1.48	54	3.0813771518	0.35232637025
WF_50	Bacteroides_vulgatus_57955	0.120293133333	1339350.3.peg.3701	3.5.1.4	1	0.0439189189189	0.005021713515
WF_50	Bacteroides_vulgatus_57955	0.120293133333	1339352.3.peg.1367	3.5.1.16	17	1.14178403756	0.130552219266
WF_50	Bacteroides_vulgatus_57955	0.120293133333	1339352.3.peg.2994	3.1.1.47	0	0.0	0.0
WF_50	Bacteroides_vulgatus_57955	0.120293133333	457391.3.peg.310	2.5.1.49	149	7.94327894328	0.908238913997
WF_50	Bacteroides_vulgatus_57955	0.120293133333	457394.3.peg.774	3.5.1.25	14	0.873059360731	0.099826090876
WF_50	Bacteroides_vulgatus_57955	0.120293133333	469593.3.peg.213	2.5.1.49	11	0.562597809077	0.0643277451014
WF_50	Bacteroides_vulgatus_57955	0.120293133333	483217.6.peg.1776	3.5.1.16	149	9.82159624413	1.12300675454
WF_50	Bacteroides_vulgatus_57955	0.120293133333	556260.3.peg.828	2.5.1.47	110	7.7746031746	0.888952433181
WF_50	Bacteroides_vulgatus_57955	0.120293133333	702446.3.peg.1928	3.5.1.25	4	0.190721649485	0.021807219039
WF_50	Bacteroides_vulgatus_57955	0.120293133333	702446.3.peg.2878	2.5.1.49	29	1.45070422535	0.165874324643
WF_50	Bacteroides_vulgatus_57955	0.120293133333	997875.3.peg.1444	3.5.1.25	55	3.22422680412	0.368659878618
WF_50	Bacteroides_vulgatus_57955	0.120293133333	997875.3.peg.2688	3.1.1.41	88	4.84186046512	0.553621007391
WF_50	Bacteroides_vulgatus_57955	0.120293133333	997876.3.peg.2050	2.5.1.49	60	3.34194053208	0.382119331472
WF_50	Bacteroides_vulgatus_57955	0.120293133333	997876.3.peg.2448	3.5.1.25	173	8.98540706605	1.02739642077
WF_50	Bacteroides_vulgatus_57955	0.120293133333	997876.3.peg.4269	2.7.2.1	147	8.40517961571	0.96105289272
WF_50	Bacteroides_vulgatus_57955	0.120293133333	997876.3.peg.4486	2.5.1.47	164	12.0348101266	1.37606685571
WF_50	Bacteroides_vulgatus_57955	0.120293133333	997877.3.peg.1799	3.5.1.25	99	5.8410652921	0.667870640747
WF_50	Bacteroides_vulgatus_57955	0.120293133333	997891.3.peg.2625	3.5.1.25	6	0.385738831615	0.0441055916599
WF_50	Bacteroides_vulgatus_57955	0.120293133333	997891.3.peg.362	2.5.1.49	28	1.30225330225	0.148900363872
WF_51	Bacteroides_uniformis_57318	0.0717691821772	1235787.3.peg.1604	2.5.1.49	14	0.726775956284	0.209340856583
WF_51	Bacteroides_uniformis_57318	0.0717691821772	1235787.3.peg.2353	3.5.1.25	0	0.0	0.0
WF_51	Bacteroides_uniformis_57318	0.0717691821772	1235787.3.peg.534	2.5.1.47	33	2.39662447257	0.690324735783
WF_51	Bacteroides_uniformis_57318	0.0717691821772	1235787.3.peg.803	3.5.1.16	45	2.85620915033	0.82270370248
WF_51	Bacteroides_uniformis_57318	0.0717691821772	1339348.3.peg.4035	2.7.2.1	50	2.99081035923	0.861474292131
WF_51	Bacteroides_uniformis_57318	0.0717691821772	411479.10.peg.1723	2.5.1.49	19	1.09601873536	0.315697704234
WF_51	Bacteroides_uniformis_57318	0.0717691821772	411479.10.peg.3046	3.1.1.47	3	0.197565543071	0.0569068633327
WF_51	Bacteroides_uniformis_57318	0.0717691821772	457393.3.peg.1520	2.5.1.47	44	2.95268138801	0.850491606991
WF_51	Bacteroides_uniformis_57318	0.0717691821772	585543.3.peg.1482	3.5.1.16	31	2.05415499533	0.591679681418
WF_51	Bacteroides_uniformis_57318	0.0717691821772	585543.3.peg.2559	2.5.1.49	51	2.69789227166	0.777102041192
WF_51	Bacteroides_uniformis_57318	0.0717691821772	997889.3.peg.2883	2.5.1.49	38	1.99922299922	0.575857045818
WF_51	Bacteroides_uniformis_57318	0.0717691821772	997889.3.peg.629	2.5.1.49	34	1.66510538642	0.479617666048
WF_51	Bacteroides_uniformis_57318	0.0717691821772	997889.3.peg.910	3.1.1.47	48	2.96657115568	0.854492421598
WF_51	Bacteroides_uniformis_57318	0.0717691821772	997890.3.peg.3100	2.5.1.47	3	0.143459915612	0.041322255311
WF_51	Ruminococcus_bromii_62047	0.0645920976211	657321.5.peg.1210	2.5.1.49	68	3.70518867925	1.02487558421
WF_51	Ruminococcus_bromii_62047	0.0645920976211	657321.5.peg.1307	2.7.2.1	85	4.81224152192	1.33109249437
WF_51	Ruminococcus_bromii_62047	0.0645920976211	657321.5.peg.187	2.5.1.49	60	3.30107526882	0.913095590411
WF_51	Ruminococcus_bromii_62047	0.0645920976211	657321.5.peg.188	2.5.1.47	40	2.97749196141	0.823590666391
WF_51	Ruminococcus_bromii_62047	0.0645920976211	657321.5.peg.2082	2.5.1.49	82	4.50801282051	1.2469411609
WF_51	Faecalibacterium_prausnitzii_62201	0.0607313157243	718252.3.peg.1244	2.5.1.49	90	4.70117647059	1.05470990585
WF_51	Faecalibacterium_prausnitzii_62201	0.0607313157243	718252.3.peg.1293	3.5.1.25	97	5.79736842105	1.30064079487
WF_51	Faecalibacterium_prausnitzii_62201	0.0607313157243	718252.3.peg.1607	2.5.1.47	43	6.1568627451	1.38129342024
WF_51	Faecalibacterium_prausnitzii_62201	0.0607313157243	718252.3.peg.2421	4.1.3.4	0	0.0	0.0
WF_51	Faecalibacterium_prausnitzii_62201	0.0607313157243	718252.3.peg.2821	2.7.2.1	92	5.10192147034	1.14461712878
WF_51	Faecalibacterium_prausnitzii_62201	0.0607313157243	718252.3.peg.2914	3.5.1.47	63	3.36090835361	0.754020478785
WF_51	Faecalibacterium_prausnitzii_62201	0.0607313157243	718252.3.peg.308	6.2.1.22	45	2.69444444444	0.604499164007
WF_51	Faecalibacterium_prausnitzii_62201	0.0607313157243	718252.3.peg.475	2.5.1.47	81	5.72240085745	1.2838218066
WF_51	Faecalibacterium_prausnitzii_62201	0.0607313157243	718252.3.peg.624	2.5.1.49	134	7.17674418605	1.6101040308
WF_51	Faecalibacterium_prausnitzii_62201	0.0607313157243	718252.3.peg.723	4.1.3.6	17	4.02	0.901887824897
WF_51	Faecalibacterium_prausnitzii_62201	0.0607313157243	718252.3.peg.724	4.1.3.6	69	4.91965255157	1.10372505945
WF_51	Faecalibacterium_prausnitzii_62201	0.0607313157243	718252.3.peg.725	4.1.3.6	126	5.3926067559	1.20983243224
WF_51	Faecalibacterium_prausnitzii_62201	0.0607313157243	718252.3.peg.851	2.5.1.47	29	2.17821782178	0.488683615284
WF_51	Eubacterium_rectale_56927	0.233652312459	515619.6.peg.1265	2.7.2.1	171	9.80737018425	0.73844667647
WF_51	Eubacterium_rectale_56927	0.233652312459	515619.6.peg.181	3.6.1.7	22	4.73765432099	0.356722038821
WF_51	Eubacterium_rectale_56927	0.233652312459	515619.6.peg.2155	2.5.1.47	78	5.6891025641	0.428361405926
WF_51	Eubacterium_rectale_56927	0.233652312459	515619.6.peg.2546	3.5.1.25	135	7.91386735573	0.595875238425
WF_51	Eubacterium_rectale_56927	0.233652312459	515619.6.peg.282	2.5.1.47	58	4.24544480171	0.319661086006
WF_51	Eubacterium_rectale_56927	0.233652312459	515619.6.peg.750	2.5.1.49	127	7.05596107056	0.531279120087
WF_51	Eubacterium_rectale_56927	0.233652312459	657317.3.peg.1054	3.6.1.7	51	10.6820987654	0.804309430853
WF_51	Eubacterium_rectale_56927	0.233652312459	657317.3.peg.1415	2.5.1.47	50	3.87820512821	0.292009747138
WF_51	Eubacterium_rectale_56927	0.233652312459	657317.3.peg.2262	2.7.2.1	28	1.44388609715	0.108717512403
WF_51	Eubacterium_rectale_56927	0.233652312459	657317.3.peg.2313	2.5.1.49	256	13.7025171625	1.03173206148
WF_51	Eubacterium_rectale_56927	0.233652312459	657317.3.peg.2845	2.5.1.49	298	15.8205128205	1.19120670403
WF_51	Eubacterium_rectale_56927	0.233652312459	657317.3.peg.985	3.5.1.4	2	0.19195849546	0.0144535293692
WF_51	Eubacterium_rectale_56927	0.233652312459	657318.4.peg.1758	2.5.1.49	105	5.59124087591	0.420992902745
WF_51	Eubacterium_rectale_56927	0.233652312459	657318.4.peg.2499	2.5.1.47	48	3.71581196581	0.279782341748
WF_51	Eubacterium_rectale_56927	0.233652312459	657318.4.peg.3021	2.5.1.47	167	12.5562700965	0.945425302338
WF_51	Eubacterium_rectale_56927	0.233652312459	657318.4.peg.602	3.5.1.25	90	5.23203463203	0.393946441565
WF_51	Eubacterium_rectale_56927	0.233652312459	657318.4.peg.710	2.7.2.1	37	2.06532663317	0.155508924353
WF_51	Blautia_wexlerae_56130	0.0673655101831	1121115.4.peg.1192	3.5.1.25	4	0.243690165361	0.0653488818604
WF_51	Blautia_wexlerae_56130	0.0673655101831	1121115.4.peg.1417	4.1.3.6	75	5.32502596054	1.42797922059
WF_51	Blautia_wexlerae_56130	0.0673655101831	1121115.4.peg.2220	2.5.1.49	72	3.78614916286	1.01530816388
WF_51	Blautia_wexlerae_56130	0.0673655101831	1121115.4.peg.3304	3.6.1.7	34	5.55395683453	1.48937019473
WF_51	Blautia_wexlerae_56130	0.0673655101831	1121115.4.peg.3562	3.5.1.47	24	1.45299145299	0.389639715928
WF_51	Blautia_wexlerae_56130	0.0673655101831	1121115.4.peg.4340	2.5.1.49	42	2.19626168224	0.588957888369
WF_51	Blautia_wexlerae_56130	0.0673655101831	1121115.4.peg.562	2.5.1.49	60	3.38430420712	0.907547891738
WF_51	Blautia_wexlerae_56130	0.0673655101831	1121115.4.peg.74	2.7.2.1	33	1.72300469484	0.462047494124
WF_51	Blautia_wexlerae_56130	0.0673655101831	1280691.4.peg.1267	2.5.1.49	29	1.6383161512	0.439337092066
WF_51	Blautia_wexlerae_56130	0.0673655101831	1280691.4.peg.2260	1.2.1.3	24	1.11086956522	0.297895008902
WF_51	Blautia_wexlerae_56130	0.0673655101831	1280691.4.peg.2944	3.5.1.47	6	0.606725146199	0.162701723485
WF_51	Blautia_wexlerae_56130	0.0673655101831	1280691.4.peg.3145	2.5.1.49	21	2.78333333333	0.746389255834
WF_51	Blautia_wexlerae_56130	0.0673655101831	1280691.4.peg.797	2.7.2.1	26	1.41705790297	0.380003638446
WF_51	Blautia_wexlerae_56130	0.0673655101831	457412.4.peg.1153	2.7.2.1	10	0.573552425665	0.153806000542
WF_51	Blautia_wexlerae_56130	0.0673655101831	457412.4.peg.128	1.2.1.3	36	1.77753623188	0.476670878563
WF_51	Blautia_wexlerae_56130	0.0673655101831	457412.4.peg.2299	2.5.1.47	41	2.94731182796	0.790362352807
WF_51	Blautia_wexlerae_56130	0.0673655101831	457412.4.peg.2698	3.5.1.25	118	7.11594202899	1.90823808703
WF_51	Blautia_wexlerae_56130	0.0673655101831	457412.4.peg.65	3.5.1.16	68	3.69717772693	0.991449245133
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	1235786.3.peg.2626	3.1.1.41	38	1.92248062016	0.444786062004
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	1339350.3.peg.1550	3.5.1.25	44	2.50082508251	0.578592121318
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	1339350.3.peg.275	3.1.1.41	30	1.52713178295	0.353317960543
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	1339350.3.peg.3176	2.5.1.47	55	3.81177707676	0.881894619604
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	1339350.3.peg.3366	2.5.1.48	31	1.68544600939	0.389945617853
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	1339350.3.peg.3701	3.5.1.4	30	2.36711711712	0.54765738067
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	1339352.3.peg.1367	3.5.1.16	30	2.0338028169	0.470541620205
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	1339352.3.peg.2994	3.1.1.47	0	0.0	0.0
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	457391.3.peg.310	2.5.1.49	16	0.760683760684	0.175992169074
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	457394.3.peg.774	3.5.1.25	18	1.13333333333	0.26220855752
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	469593.3.peg.213	2.5.1.49	6	0.306729264476	0.0709650335182
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	483217.6.peg.1776	3.5.1.16	49	3.13896713615	0.72623298077
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	556260.3.peg.828	2.5.1.47	9	0.646560846561	0.149588635523
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	702446.3.peg.1928	3.5.1.25	56	2.97336769759	0.687919813202
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	702446.3.peg.2878	2.5.1.49	6	0.342723004695	0.0792925629617
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	997875.3.peg.1444	3.5.1.25	2	0.128006872852	0.0296157330734
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	997875.3.peg.2688	3.1.1.41	31	1.52325581395	0.35242121445
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	997876.3.peg.2050	2.5.1.49	23	1.14788732394	0.265575775947
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	997876.3.peg.2448	3.5.1.25	15	0.852534562212	0.1972428157
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	997876.3.peg.4269	2.7.2.1	102	5.69757727652	1.3181942815
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	997876.3.peg.4486	2.5.1.47	10	0.620253164557	0.143502077273
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	997877.3.peg.1799	3.5.1.25	0	0.0	0.0
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	997891.3.peg.2625	3.5.1.25	34	2.0060137457	0.464112327023
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	997891.3.peg.362	2.5.1.49	62	3.28982128982	0.761134671972
WF_52	Eubacterium_rectale_56927	0.139044411291	515619.6.peg.1265	2.7.2.1	36	2.13065326633	0.564036427085
WF_52	Eubacterium_rectale_56927	0.139044411291	515619.6.peg.181	3.6.1.7	12	2.73148148148	0.723090462353
WF_52	Eubacterium_rectale_56927	0.139044411291	515619.6.peg.2155	2.5.1.47	4	0.318376068376	0.0842819913094
WF_52	Eubacterium_rectale_56927	0.139044411291	515619.6.peg.2546	3.5.1.25	33	1.95951765719	0.518732613907
WF_52	Eubacterium_rectale_56927	0.139044411291	515619.6.peg.282	2.5.1.47	35	2.64415862808	0.699973951087
WF_52	Eubacterium_rectale_56927	0.139044411291	515619.6.peg.750	2.5.1.49	49	2.85725871857	0.756386796645
WF_52	Eubacterium_rectale_56927	0.139044411291	657317.3.peg.1054	3.6.1.7	9	1.90432098765	0.504120695222
WF_52	Eubacterium_rectale_56927	0.139044411291	657317.3.peg.1415	2.5.1.47	16	1.12927350427	0.298946526222
WF_52	Eubacterium_rectale_56927	0.139044411291	657317.3.peg.2262	2.7.2.1	16	0.930485762144	0.246322511986
WF_52	Eubacterium_rectale_56927	0.139044411291	657317.3.peg.2313	2.5.1.49	130	7.05339435545	1.86720730864
WF_52	Eubacterium_rectale_56927	0.139044411291	657317.3.peg.2845	2.5.1.49	90	5.03651903652	1.33329070816
WF_52	Eubacterium_rectale_56927	0.139044411291	657317.3.peg.985	3.5.1.4	4	0.299610894942	0.0793143874553
WF_52	Eubacterium_rectale_56927	0.139044411291	657318.4.peg.1758	2.5.1.49	45	2.5904298459	0.685750618361
WF_52	Eubacterium_rectale_56927	0.139044411291	657318.4.peg.2499	2.5.1.47	43	3.30341880342	0.874496366204
WF_52	Eubacterium_rectale_56927	0.139044411291	657318.4.peg.3021	2.5.1.47	21	1.49839228296	0.396661363445
WF_52	Eubacterium_rectale_56927	0.139044411291	657318.4.peg.602	3.5.1.25	51	3.11688311688	0.825115773021
WF_52	Eubacterium_rectale_56927	0.139044411291	657318.4.peg.710	2.7.2.1	37	1.95728643216	0.518141953655
WF_52	Ruminococcus_bromii_62047	0.190309071833	657321.5.peg.1210	2.5.1.49	106	5.85691823899	1.11894465726
WF_52	Ruminococcus_bromii_62047	0.190309071833	657321.5.peg.1307	2.7.2.1	125	7.38875103391	1.41159619374
WF_52	Ruminococcus_bromii_62047	0.190309071833	657321.5.peg.187	2.5.1.49	99	5.4024577573	1.03212150092
WF_52	Ruminococcus_bromii_62047	0.190309071833	657321.5.peg.188	2.5.1.47	96	7.31404072883	1.39732303962
WF_52	Ruminococcus_bromii_62047	0.190309071833	657321.5.peg.2082	2.5.1.49	124	7.04887820513	1.34666462557
WF_53	Faecalibacterium_prausnitzii_62201	0.0581553116364	718252.3.peg.1244	2.5.1.49	118	5.43921568627	1.24875880915
WF_53	Faecalibacterium_prausnitzii_62201	0.0581553116364	718252.3.peg.1293	3.5.1.25	77	3.97105263158	0.91169154549
WF_53	Faecalibacterium_prausnitzii_62201	0.0581553116364	718252.3.peg.1607	2.5.1.47	70	9.35729847495	2.14828930757
WF_53	Faecalibacterium_prausnitzii_62201	0.0581553116364	718252.3.peg.2421	4.1.3.4	0	0.0	0.0
WF_53	Faecalibacterium_prausnitzii_62201	0.0581553116364	718252.3.peg.2821	2.7.2.1	133	6.38930659983	1.46688481595
WF_53	Faecalibacterium_prausnitzii_62201	0.0581553116364	718252.3.peg.2914	3.5.1.47	77	4.03730738037	0.926902599064
WF_53	Faecalibacterium_prausnitzii_62201	0.0581553116364	718252.3.peg.308	6.2.1.22	88	5.47413793103	1.25677641008
WF_53	Faecalibacterium_prausnitzii_62201	0.0581553116364	718252.3.peg.475	2.5.1.47	77	5.20257234727	1.19442920149
WF_53	Faecalibacterium_prausnitzii_62201	0.0581553116364	718252.3.peg.624	2.5.1.49	139	7.02945736434	1.61385341445
WF_53	Faecalibacterium_prausnitzii_62201	0.0581553116364	718252.3.peg.723	4.1.3.6	22	4.62666666667	1.06221026895
WF_53	Faecalibacterium_prausnitzii_62201	0.0581553116364	718252.3.peg.724	4.1.3.6	79	5.0542888165	1.16038562315
WF_53	Faecalibacterium_prausnitzii_62201	0.0581553116364	718252.3.peg.725	4.1.3.6	138	5.37093690249	1.23308306881
WF_53	Faecalibacterium_prausnitzii_62201	0.0581553116364	718252.3.peg.851	2.5.1.47	51	3.27062706271	0.750884795081
WF_53	Eubacterium_rectale_56927	0.203597384756	515619.6.peg.1265	2.7.2.1	158	8.75879396985	0.713515077196
WF_53	Eubacterium_rectale_56927	0.203597384756	515619.6.peg.181	3.6.1.7	18	3.5462962963	0.288890900314
WF_53	Eubacterium_rectale_56927	0.203597384756	515619.6.peg.2155	2.5.1.47	99	6.71260683761	0.546827131956
WF_53	Eubacterium_rectale_56927	0.203597384756	515619.6.peg.2546	3.5.1.25	154	8.81309216193	0.717938354973
WF_53	Eubacterium_rectale_56927	0.203597384756	515619.6.peg.282	2.5.1.47	49	3.39121114684	0.27625724404
WF_53	Eubacterium_rectale_56927	0.203597384756	515619.6.peg.750	2.5.1.49	156	8.55636658556	0.697024794262
WF_53	Eubacterium_rectale_56927	0.203597384756	657317.3.peg.1054	3.6.1.7	43	8.82098765432	0.718581543165
WF_53	Eubacterium_rectale_56927	0.203597384756	657317.3.peg.1415	2.5.1.47	48	3.37927350427	0.275284771347
WF_53	Eubacterium_rectale_56927	0.203597384756	657317.3.peg.2262	2.7.2.1	32	1.73115577889	0.141024638034
WF_53	Eubacterium_rectale_56927	0.203597384756	657317.3.peg.2313	2.5.1.49	290	14.763539283	1.20267789235
WF_53	Eubacterium_rectale_56927	0.203597384756	657317.3.peg.2845	2.5.1.49	233	11.8523698524	0.965526146554
WF_53	Eubacterium_rectale_56927	0.203597384756	657317.3.peg.985	3.5.1.4	0	0.0	0.0
WF_53	Eubacterium_rectale_56927	0.203597384756	657318.4.peg.1758	2.5.1.49	128	6.79886455799	0.55385391946
WF_53	Eubacterium_rectale_56927	0.203597384756	657318.4.peg.2499	2.5.1.47	27	1.71794871795	0.139948755083
WF_53	Eubacterium_rectale_56927	0.203597384756	657318.4.peg.3021	2.5.1.47	160	11.7459807074	0.956859398684
WF_53	Eubacterium_rectale_56927	0.203597384756	657318.4.peg.602	3.5.1.25	102	5.84242424242	0.475939701139
WF_53	Eubacterium_rectale_56927	0.203597384756	657318.4.peg.710	2.7.2.1	38	2.18676716918	0.178139975766
WF_53	Blautia_wexlerae_56130	0.130061619025	1121115.4.peg.1192	3.5.1.25	33	1.88511749347	0.256803353735
WF_53	Blautia_wexlerae_56130	0.130061619025	1121115.4.peg.1417	4.1.3.6	155	11.2554517134	1.53329315431
WF_53	Blautia_wexlerae_56130	0.130061619025	1121115.4.peg.2220	2.5.1.49	194	10.0631659056	1.37087198157
WF_53	Blautia_wexlerae_56130	0.130061619025	1121115.4.peg.3304	3.6.1.7	96	15.0599520384	2.05156771604
WF_53	Blautia_wexlerae_56130	0.130061619025	1121115.4.peg.3562	3.5.1.47	48	2.81623931624	0.38364701608
WF_53	Blautia_wexlerae_56130	0.130061619025	1121115.4.peg.4340	2.5.1.49	78	4.19158878505	0.571006349051
WF_53	Blautia_wexlerae_56130	0.130061619025	1121115.4.peg.562	2.5.1.49	106	5.7928802589	0.789145017976
WF_53	Blautia_wexlerae_56130	0.130061619025	1121115.4.peg.74	2.7.2.1	24	1.29733959311	0.176732304272
WF_53	Blautia_wexlerae_56130	0.130061619025	1280691.4.peg.1267	2.5.1.49	95	5.30756013746	0.723031454628
WF_53	Blautia_wexlerae_56130	0.130061619025	1280691.4.peg.2260	1.2.1.3	62	3.0152173913	0.41075314457
