sample_id	species_id	species_abund	gene_id	enzyme_id	count_reads	read_depth	copy_number
WF_50	Bacteroides_vulgatus_57955	0.120293133333	457395.6.peg.4620	1.1.1.1	0	0.0	0.0
WF_50	Bacteroides_vulgatus_57955	0.120293133333	483217.6.peg.1322	1.1.1.1	0	0.0	0.0
WF_50	Bacteroides_vulgatus_57955	0.120293133333	483217.6.peg.1326	1.1.1.1	0	0.0	0.0
WF_50	Bacteroides_vulgatus_57955	0.120293133333	483217.6.peg.3113	1.1.1.1	0	0.0	0.0
WF_50	Bacteroides_vulgatus_57955	0.120293133333	483217.6.peg.3114	1.1.1.1	0	0.0	0.0
WF_50	Bacteroides_vulgatus_57955	0.120293133333	483217.6.peg.4185	1.1.1.1	145	9.0179028133	1.03111200251
WF_50	Bacteroides_vulgatus_57955	0.120293133333	556260.3.peg.2616	1.1.1.1	0	0.0	0.0
WF_50	Bacteroides_vulgatus_57955	0.120293133333	997877.3.peg.3067	1.1.1.1	0	0.0	0.0
WF_51	Bacteroides_uniformis_57318	0.0717691821772	1235787.3.peg.2791	1.1.1.1	0	0.0	0.0
WF_51	Ruminococcus_bromii_62047	0.0645920976211	657321.5.peg.1304	1.1.1.1	249	6.51868802441	1.80310499024
WF_51	Ruminococcus_bromii_62047	0.0645920976211	657321.5.peg.2058	1.1.1.1	94	5.43729372937	1.5039853756
WF_51	Eubacterium_rectale_56927	0.233652312459	515619.6.peg.1017	1.1.1.1	242	14.4346320346	1.0868567059
WF_51	Eubacterium_rectale_56927	0.233652312459	515619.6.peg.1188	1.1.1.1	92	6.16520894072	0.464209871401
WF_51	Eubacterium_rectale_56927	0.233652312459	515619.6.peg.87	1.1.1.1	64	3.6582278481	0.275446541269
WF_51	Eubacterium_rectale_56927	0.233652312459	657317.3.peg.372	1.1.1.1	266	14.3006993007	1.07677223062
WF_51	Eubacterium_rectale_56927	0.233652312459	657317.3.peg.925	1.1.1.1	85	5.15443037975	0.388103223546
WF_51	Eubacterium_rectale_56927	0.233652312459	657318.4.peg.2852	1.1.1.1	77	4.47932489451	0.337271105204
WF_51	Eubacterium_rectale_56927	0.233652312459	657318.4.peg.786	1.1.1.1	232	15.1175898931	1.13828006928
WF_51	Blautia_wexlerae_56130	0.0673655101831	1121115.4.peg.1374	1.1.1.1	31	1.68932038835	0.453014582345
WF_51	Blautia_wexlerae_56130	0.0673655101831	1121115.4.peg.2256	1.1.1.1	94	2.42061700527	0.649121865349
WF_51	Blautia_wexlerae_56130	0.0673655101831	1121115.4.peg.2293	1.1.1.1	96	6.30223517979	1.69003136261
WF_51	Blautia_wexlerae_56130	0.0673655101831	1280691.4.peg.1434	1.1.1.1	36	2.13924050633	0.573666872899
WF_51	Blautia_wexlerae_56130	0.0673655101831	1280691.4.peg.2058	1.1.1.1	0	0.0	0.0
WF_51	Blautia_wexlerae_56130	0.0673655101831	1280691.4.peg.2261	1.1.1.1	5	0.742063492063	0.198994569206
WF_51	Blautia_wexlerae_56130	0.0673655101831	1280691.4.peg.2515	1.1.1.1	90	2.33182844244	0.625311986545
WF_51	Blautia_wexlerae_56130	0.0673655101831	1280691.4.peg.3283	1.1.1.1	0	0.0	0.0
WF_51	Blautia_wexlerae_56130	0.0673655101831	1280691.4.peg.418	1.1.1.1	9	0.526041666667	0.141065334654
WF_51	Blautia_wexlerae_56130	0.0673655101831	457412.4.peg.127	1.1.1.1	32	2.03414195867	0.545483246513
WF_51	Blautia_wexlerae_56130	0.0673655101831	457412.4.peg.1852	1.1.1.1	59	3.56684027778	0.956497458902
WF_51	Blautia_wexlerae_56130	0.0673655101831	457412.4.peg.2164	1.1.1.1	53	1.40331075997	0.376317152277
WF_51	Blautia_wexlerae_56130	0.0673655101831	457412.4.peg.2514	1.1.1.1	23	1.32151898734	0.354383559353
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	1235786.3.peg.3733	1.1.1.1	73	4.27195225916	0.988360976179
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	457395.6.peg.4619	1.1.1.1	0	0.0	0.0
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	457395.6.peg.4620	1.1.1.1	0	0.0	0.0
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	483217.6.peg.1322	1.1.1.1	0	0.0	0.0
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	483217.6.peg.1326	1.1.1.1	0	0.0	0.0
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	483217.6.peg.3113	1.1.1.1	0	0.0	0.0
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	483217.6.peg.3114	1.1.1.1	0	0.0	0.0
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	483217.6.peg.4185	1.1.1.1	22	1.30264279625	0.301380078148
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	556260.3.peg.2616	1.1.1.1	49	2.88948787062	0.66851333517
WF_51	Bacteroides_vulgatus_57955	0.0783486041671	997877.3.peg.3067	1.1.1.1	0	0.0	0.0
WF_52	Eubacterium_rectale_56927	0.139044411291	515619.6.peg.1017	1.1.1.1	116	7.13852813853	1.88974431904
WF_52	Eubacterium_rectale_56927	0.139044411291	515619.6.peg.1188	1.1.1.1	48	3.20505344995	0.848456633041
WF_52	Eubacterium_rectale_56927	0.139044411291	515619.6.peg.87	1.1.1.1	23	1.21181434599	0.320797121148
WF_52	Eubacterium_rectale_56927	0.139044411291	657317.3.peg.372	1.1.1.1	128	6.86013986014	1.8160480812
WF_52	Eubacterium_rectale_56927	0.139044411291	657317.3.peg.925	1.1.1.1	65	3.76371308017	0.99634760468
WF_52	Eubacterium_rectale_56927	0.139044411291	657318.4.peg.2852	1.1.1.1	20	1.19324894515	0.315882402022
WF_52	Eubacterium_rectale_56927	0.139044411291	657318.4.peg.786	1.1.1.1	82	5.57045675413	1.47463718029
WF_52	Ruminococcus_bromii_62047	0.190309071833	657321.5.peg.1304	1.1.1.1	386	10.1235697941	1.93407417881
WF_52	Ruminococcus_bromii_62047	0.190309071833	657321.5.peg.2058	1.1.1.1	149	8.64438943894	1.65148171501
WF_53	Eubacterium_rectale_56927	0.203597384756	515619.6.peg.1017	1.1.1.1	256	14.9108225108	1.21467598296
WF_53	Eubacterium_rectale_56927	0.203597384756	515619.6.peg.1188	1.1.1.1	91	5.67541302235	0.462334514855
WF_53	Eubacterium_rectale_56927	0.203597384756	515619.6.peg.87	1.1.1.1	83	4.43713080169	0.361460691665
WF_53	Eubacterium_rectale_56927	0.203597384756	657317.3.peg.372	1.1.1.1	201	10.452991453	0.851528992369
WF_53	Eubacterium_rectale_56927	0.203597384756	657317.3.peg.925	1.1.1.1	105	5.9029535865	0.480870585432
WF_53	Eubacterium_rectale_56927	0.203597384756	657318.4.peg.2852	1.1.1.1	71	3.90548523207	0.318151403771
WF_53	Eubacterium_rectale_56927	0.203597384756	657318.4.peg.786	1.1.1.1	188	11.944606414	0.973039986658
WF_53	Blautia_wexlerae_56130	0.130061619025	1121115.4.peg.1374	1.1.1.1	48	2.61893203883	0.356768494859
WF_53	Blautia_wexlerae_56130	0.130061619025	1121115.4.peg.2256	1.1.1.1	143	3.71218961625	0.505699377602
WF_53	Blautia_wexlerae_56130	0.130061619025	1121115.4.peg.2293	1.1.1.1	151	9.91350826045	1.35048461297
WF_53	Blautia_wexlerae_56130	0.130061619025	1280691.4.peg.1434	1.1.1.1	86	4.88523206751	0.665499091201
WF_53	Blautia_wexlerae_56130	0.130061619025	1280691.4.peg.2058	1.1.1.1	0	0.0	0.0
WF_53	Blautia_wexlerae_56130	0.130061619025	1280691.4.peg.2261	1.1.1.1	11	1.55555555556	0.211908215255
WF_53	Blautia_wexlerae_56130	0.130061619025	1280691.4.peg.2515	1.1.1.1	151	3.95033860045	0.538141630163
WF_53	Blautia_wexlerae_56130	0.130061619025	1280691.4.peg.3283	1.1.1.1	2	0.126057529611	0.0171724025053
WF_53	Blautia_wexlerae_56130	0.130061619025	1280691.4.peg.418	1.1.1.1	19	0.996527777778	0.135753700398
WF_53	Blautia_wexlerae_56130	0.130061619025	457412.4.peg.127	1.1.1.1	48	2.97843665768	0.405742626245
WF_53	Blautia_wexlerae_56130	0.130061619025	457412.4.peg.1852	1.1.1.1	150	8.49305555556	1.15698101454
WF_53	Blautia_wexlerae_56130	0.130061619025	457412.4.peg.2164	1.1.1.1	112	2.92513167795	0.39848106424
WF_53	Blautia_wexlerae_56130	0.130061619025	457412.4.peg.2514	1.1.1.1	92	5.1611814346	0.703090765552
WF_53	Ruminococcus_bromii_62047	0.107309532866	657321.5.peg.1304	1.1.1.1	351	9.00839054157	1.33236681299
WF_53	Ruminococcus_bromii_62047	0.107309532866	657321.5.peg.2058	1.1.1.1	138	7.45544554455	1.10268179136
WF_54	Eubacterium_rectale_56927	0.249483552695	515619.6.peg.1017	1.1.1.1	119	7.23896103896	1.35730519481
WF_54	Eubacterium_rectale_56927	0.249483552695	515619.6.peg.1188	1.1.1.1	60	4.11273080661	0.771137026239
WF_54	Eubacterium_rectale_56927	0.249483552695	515619.6.peg.87	1.1.1.1	18	1.1029535865	0.206803797468
WF_54	Eubacterium_rectale_56927	0.249483552695	657317.3.peg.372	1.1.1.1	106	5.94483294483	1.11465617716
WF_54	Eubacterium_rectale_56927	0.249483552695	657317.3.peg.925	1.1.1.1	39	2.27004219409	0.425632911392
WF_54	Eubacterium_rectale_56927	0.249483552695	657318.4.peg.2852	1.1.1.1	19	1.09029535865	0.204430379747
WF_54	Eubacterium_rectale_56927	0.249483552695	657318.4.peg.786	1.1.1.1	81	5.52380952381	1.03571428571
WF_55	Bacteroides_uniformis_57318	0.0626363458952	1235787.3.peg.2791	1.1.1.1	0	0.0	0.0
WF_55	Ruminococcus_bromii_62047	0.0573340442021	657321.5.peg.1304	1.1.1.1	180	4.57780320366	1.21913277558
WF_55	Ruminococcus_bromii_62047	0.0573340442021	657321.5.peg.2058	1.1.1.1	65	3.64603960396	0.970991146734
WF_55	Eubacterium_rectale_56927	0.147648077238	515619.6.peg.1017	1.1.1.1	220	13.4251082251	1.41520438087
WF_55	Eubacterium_rectale_56927	0.147648077238	515619.6.peg.1188	1.1.1.1	54	3.46647230321	0.365417299244
WF_55	Eubacterium_rectale_56927	0.147648077238	515619.6.peg.87	1.1.1.1	56	3.19578059072	0.33688240098
WF_55	Eubacterium_rectale_56927	0.147648077238	657317.3.peg.372	1.1.1.1	190	10.0194250194	1.05619514894
WF_55	Eubacterium_rectale_56927	0.147648077238	657317.3.peg.925	1.1.1.1	90	5.06751054852	0.53419034008
WF_55	Eubacterium_rectale_56927	0.147648077238	657318.4.peg.2852	1.1.1.1	41	2.32995780591	0.245611911567
WF_55	Eubacterium_rectale_56927	0.147648077238	657318.4.peg.786	1.1.1.1	141	9.40330417881	0.991246926684
WF_55	Blautia_wexlerae_56130	0.0817925249057	1121115.4.peg.1374	1.1.1.1	28	1.54368932039	0.318860416998
WF_55	Blautia_wexlerae_56130	0.0817925249057	1121115.4.peg.2256	1.1.1.1	89	2.3374717833	0.482822040484
WF_55	Blautia_wexlerae_56130	0.0817925249057	1121115.4.peg.2293	1.1.1.1	100	6.76967930029	1.39832719973
WF_55	Blautia_wexlerae_56130	0.0817925249057	1280691.4.peg.1434	1.1.1.1	54	3.05063291139	0.630130732517
WF_55	Blautia_wexlerae_56130	0.0817925249057	1280691.4.peg.2058	1.1.1.1	0	0.0	0.0
WF_55	Blautia_wexlerae_56130	0.0817925249057	1280691.4.peg.2261	1.1.1.1	6	0.78373015873	0.161885245902
WF_55	Blautia_wexlerae_56130	0.0817925249057	1280691.4.peg.2515	1.1.1.1	63	1.59405568096	0.32926396033
WF_55	Blautia_wexlerae_56130	0.0817925249057	1280691.4.peg.3283	1.1.1.1	0	0.0	0.0
WF_55	Blautia_wexlerae_56130	0.0817925249057	1280691.4.peg.418	1.1.1.1	14	0.708333333333	0.14631147541
WF_55	Blautia_wexlerae_56130	0.0817925249057	457412.4.peg.127	1.1.1.1	26	1.69451931716	0.350015465512
WF_55	Blautia_wexlerae_56130	0.0817925249057	457412.4.peg.1852	1.1.1.1	73	4.11111111111	0.849180327869
WF_55	Blautia_wexlerae_56130	0.0817925249057	457412.4.peg.2164	1.1.1.1	85	2.10647103085	0.435107130963
WF_55	Blautia_wexlerae_56130	0.0817925249057	457412.4.peg.2514	1.1.1.1	26	1.48691983122	0.30713426022
WF_55	Bacteroides_vulgatus_57955	0.139047886117	1235786.3.peg.3733	1.1.1.1	127	6.968456948	0.779483215143
WF_55	Bacteroides_vulgatus_57955	0.139047886117	457395.6.peg.4619	1.1.1.1	0	0.0	0.0
WF_55	Bacteroides_vulgatus_57955	0.139047886117	457395.6.peg.4620	1.1.1.1	0	0.0	0.0
WF_55	Bacteroides_vulgatus_57955	0.139047886117	483217.6.peg.1322	1.1.1.1	0	0.0	0.0
WF_55	Bacteroides_vulgatus_57955	0.139047886117	483217.6.peg.1326	1.1.1.1	0	0.0	0.0
WF_55	Bacteroides_vulgatus_57955	0.139047886117	483217.6.peg.3113	1.1.1.1	0	0.0	0.0
WF_55	Bacteroides_vulgatus_57955	0.139047886117	483217.6.peg.3114	1.1.1.1	0	0.0	0.0
WF_55	Bacteroides_vulgatus_57955	0.139047886117	483217.6.peg.4185	1.1.1.1	64	3.31202046036	0.370478626233
WF_55	Bacteroides_vulgatus_57955	0.139047886117	556260.3.peg.2616	1.1.1.1	99	5.87061994609	0.656680488178
WF_55	Bacteroides_vulgatus_57955	0.139047886117	997877.3.peg.3067	1.1.1.1	0	0.0	0.0
WF_56	Eubacterium_rectale_56927	0.209891749559	515619.6.peg.1017	1.1.1.1	75	4.57748917749	0.852948293942
WF_56	Eubacterium_rectale_56927	0.209891749559	515619.6.peg.1188	1.1.1.1	57	3.98931000972	0.743349691252
WF_56	Eubacterium_rectale_56927	0.209891749559	515619.6.peg.87	1.1.1.1	12	0.69029535865	0.128626464345
WF_56	Eubacterium_rectale_56927	0.209891749559	657317.3.peg.372	1.1.1.1	122	6.69386169386	1.24730342122
WF_56	Eubacterium_rectale_56927	0.209891749559	657317.3.peg.925	1.1.1.1	57	3.41434599156	0.6362135388
WF_56	Eubacterium_rectale_56927	0.209891749559	657318.4.peg.2852	1.1.1.1	22	1.35780590717	0.253007311896
WF_56	Eubacterium_rectale_56927	0.209891749559	657318.4.peg.786	1.1.1.1	124	8.42759961127	1.57036017601
WF_56	Ruminococcus_bromii_62047	0.209262116695	657321.5.peg.1304	1.1.1.1	298	8.03051106026	1.67722383477
WF_56	Ruminococcus_bromii_62047	0.209262116695	657321.5.peg.2058	1.1.1.1	121	7.18234323432	1.50007853445
WF_57	Anaerostipes_hadrus_55206	0.0665993698774	245018.3.peg.1068	1.1.1.1	14	0.934285714286	0.334692319676
WF_57	Anaerostipes_hadrus_55206	0.0665993698774	411484.7.peg.2363	1.1.1.1	2	0.12074829932	0.0432560701489
WF_57	Anaerostipes_hadrus_55206	0.0665993698774	649757.3.peg.2258	1.1.1.1	53	3.61428571429	1.29475775043
WF_57	Anaerostipes_hadrus_55206	0.0665993698774	658089.3.peg.1048	1.1.1.1	28	1.69378827647	0.606771481809
WF_57	Anaerostipes_hadrus_55206	0.0665993698774	658089.3.peg.2659	1.1.1.1	0	0.0	0.0
WF_57	Anaerostipes_hadrus_55206	0.0665993698774	658089.3.peg.2660	1.1.1.1	1	0.483333333333	0.17314612868
WF_57	Anaerostipes_hadrus_55206	0.0665993698774	658089.3.peg.489	1.1.1.1	47	2.93560606061	1.05163205115
WF_57	Eubacterium_rectale_56927	0.254786466908	515619.6.peg.1017	1.1.1.1	256	15.483982684	1.13321261283
WF_57	Eubacterium_rectale_56927	0.254786466908	515619.6.peg.1188	1.1.1.1	84	5.72108843537	0.41870426404
WF_57	Eubacterium_rectale_56927	0.254786466908	515619.6.peg.87	1.1.1.1	58	3.46075949367	0.253279559158
WF_57	Eubacterium_rectale_56927	0.254786466908	657317.3.peg.372	1.1.1.1	254	13.3139083139	0.974393289851
WF_57	Eubacterium_rectale_56927	0.254786466908	657317.3.peg.925	1.1.1.1	109	6.37130801688	0.466291312276
WF_57	Eubacterium_rectale_56927	0.254786466908	657318.4.peg.2852	1.1.1.1	56	3.1864978903	0.233207416577
WF_57	Eubacterium_rectale_56927	0.254786466908	657318.4.peg.786	1.1.1.1	176	11.9591836735	0.87524624992
WF_57	Bifidobacterium_longum_57796	0.0904276745652	1161904.3.peg.1685	1.1.1.1	54	3.77215189873	0.823014959724
WF_57	Bifidobacterium_longum_57796	0.0904276745652	1266716.3.peg.592	1.1.1.1	7	0.169597069597	0.037002997003
WF_57	Bifidobacterium_longum_57796	0.0904276745652	1280702.3.peg.1916	1.1.1.1	0	0.0	0.0
WF_57	Bifidobacterium_longum_57796	0.0904276745652	1300227.3.peg.1762	1.1.1.1	104	2.62234432234	0.572147852148
WF_57	Bifidobacterium_longum_57796	0.0904276745652	1457183.3.peg.192	1.1.1.1	0	0.0	0.0
WF_57	Bifidobacterium_longum_57796	0.0904276745652	1457183.3.peg.2269	1.1.1.1	10	0.23956043956	0.0522677322677
WF_57	Bifidobacterium_longum_57796	0.0904276745652	1679.6.peg.1725	1.1.1.1	46	1.09340659341	0.238561438561
WF_57	Bifidobacterium_longum_57796	0.0904276745652	1682.19.peg.2394	1.1.1.1	6	0.152747252747	0.0333266733267
WF_57	Bifidobacterium_longum_57796	0.0904276745652	469594.3.peg.1862	1.1.1.1	53	1.39523809524	0.304415584416
WF_57	Blautia_wexlerae_56130	0.124041503489	1121115.4.peg.1374	1.1.1.1	32	1.6925566343	0.275559687092
WF_57	Blautia_wexlerae_56130	0.124041503489	1121115.4.peg.2256	1.1.1.1	129	3.50639578631	0.570864989751
WF_57	Blautia_wexlerae_56130	0.124041503489	1121115.4.peg.2293	1.1.1.1	100	6.72789115646	1.09534626156
WF_57	Blautia_wexlerae_56130	0.124041503489	1280691.4.peg.1434	1.1.1.1	68	3.95696202532	0.644220226037
WF_57	Blautia_wexlerae_56130	0.124041503489	1280691.4.peg.2058	1.1.1.1	0	0.0	0.0
WF_57	Blautia_wexlerae_56130	0.124041503489	1280691.4.peg.2261	1.1.1.1	6	0.803571428571	0.130826872747
WF_57	Blautia_wexlerae_56130	0.124041503489	1280691.4.peg.2515	1.1.1.1	115	2.97780285929	0.48480648003
WF_57	Blautia_wexlerae_56130	0.124041503489	1280691.4.peg.3283	1.1.1.1	0	0.0	0.0
WF_57	Blautia_wexlerae_56130	0.124041503489	1280691.4.peg.418	1.1.1.1	4	0.2265625	0.0368859099551
WF_57	Blautia_wexlerae_56130	0.124041503489	457412.4.peg.127	1.1.1.1	55	3.37286612758	0.549125456651
WF_57	Blautia_wexlerae_56130	0.124041503489	457412.4.peg.1852	1.1.1.1	122	7.19097222222	1.17073899643
WF_57	Blautia_wexlerae_56130	0.124041503489	457412.4.peg.2164	1.1.1.1	103	2.72310007524	0.443339141182
WF_57	Blautia_wexlerae_56130	0.124041503489	457412.4.peg.2514	1.1.1.1	73	4.26919831224	0.69505440894
WF_57	Bacteroides_vulgatus_57955	0.0615815369919	1235786.3.peg.3733	1.1.1.1	46	2.56265984655	0.802012617939
WF_57	Bacteroides_vulgatus_57955	0.0615815369919	457395.6.peg.4619	1.1.1.1	0	0.0	0.0
WF_57	Bacteroides_vulgatus_57955	0.0615815369919	457395.6.peg.4620	1.1.1.1	0	0.0	0.0
WF_57	Bacteroides_vulgatus_57955	0.0615815369919	483217.6.peg.1322	1.1.1.1	0	0.0	0.0
WF_57	Bacteroides_vulgatus_57955	0.0615815369919	483217.6.peg.1326	1.1.1.1	0	0.0	0.0
WF_57	Bacteroides_vulgatus_57955	0.0615815369919	483217.6.peg.3113	1.1.1.1	0	0.0	0.0
WF_57	Bacteroides_vulgatus_57955	0.0615815369919	483217.6.peg.3114	1.1.1.1	0	0.0	0.0
WF_57	Bacteroides_vulgatus_57955	0.0615815369919	483217.6.peg.4185	1.1.1.1	12	0.593350383632	0.185695536289
WF_57	Bacteroides_vulgatus_57955	0.0615815369919	556260.3.peg.2616	1.1.1.1	32	1.94159928122	0.607644875156
WF_57	Bacteroides_vulgatus_57955	0.0615815369919	997877.3.peg.3067	1.1.1.1	0	0.0	0.0
WF_25	Akkermansia_muciniphila_55290	0.0654352818236	239935.4.peg.2273	1.1.1.1	30	1.76274018379	0.510507375247
WF_25	Akkermansia_muciniphila_55290	0.0654352818236	349741.6.peg.2177	1.1.1.1	22	1.19799498747	0.34695145787
WF_25	Anaerostipes_hadrus_55206	0.0863941948366	245018.3.peg.1068	1.1.1.1	24	1.5619047619	0.386425607587
WF_25	Anaerostipes_hadrus_55206	0.0863941948366	411484.7.peg.2363	1.1.1.1	0	0.0	0.0
WF_25	Anaerostipes_hadrus_55206	0.0863941948366	649757.3.peg.2258	1.1.1.1	44	2.88857142857	0.714651748666
WF_25	Anaerostipes_hadrus_55206	0.0863941948366	658089.3.peg.1048	1.1.1.1	74	4.69816272966	1.16235665044
WF_25	Anaerostipes_hadrus_55206	0.0863941948366	658089.3.peg.2659	1.1.1.1	0	0.0	0.0
WF_25	Anaerostipes_hadrus_55206	0.0863941948366	658089.3.peg.2660	1.1.1.1	2	0.933333333333	0.230912863071
WF_25	Anaerostipes_hadrus_55206	0.0863941948366	658089.3.peg.489	1.1.1.1	0	0.0	0.0
WF_25	Bacteroides_vulgatus_57955	0.12428709836	1235786.3.peg.3733	1.1.1.1	116	6.64279624893	0.999022753963
WF_25	Bacteroides_vulgatus_57955	0.12428709836	457395.6.peg.4619	1.1.1.1	0	0.0	0.0
WF_25	Bacteroides_vulgatus_57955	0.12428709836	457395.6.peg.4620	1.1.1.1	0	0.0	0.0
WF_25	Bacteroides_vulgatus_57955	0.12428709836	483217.6.peg.1322	1.1.1.1	0	0.0	0.0
WF_25	Bacteroides_vulgatus_57955	0.12428709836	483217.6.peg.1326	1.1.1.1	0	0.0	0.0
WF_25	Bacteroides_vulgatus_57955	0.12428709836	483217.6.peg.3113	1.1.1.1	0	0.0	0.0
WF_25	Bacteroides_vulgatus_57955	0.12428709836	483217.6.peg.3114	1.1.1.1	0	0.0	0.0
WF_25	Bacteroides_vulgatus_57955	0.12428709836	483217.6.peg.4185	1.1.1.1	18	1.05626598465	0.158853849097
WF_25	Bacteroides_vulgatus_57955	0.12428709836	556260.3.peg.2616	1.1.1.1	34	2.18059299191	0.327943524747
WF_25	Bacteroides_vulgatus_57955	0.12428709836	997877.3.peg.3067	1.1.1.1	0	0.0	0.0
WF_23	Eubacterium_rectale_56927	0.0607442000023	515619.6.peg.1017	1.1.1.1	0	0.0	0.0
WF_23	Eubacterium_rectale_56927	0.0607442000023	515619.6.peg.1188	1.1.1.1	44	3.12730806608	0.730404836911
WF_23	Eubacterium_rectale_56927	0.0607442000023	515619.6.peg.87	1.1.1.1	8	0.496202531646	0.115891597995
WF_23	Eubacterium_rectale_56927	0.0607442000023	657317.3.peg.372	1.1.1.1	104	5.5236985237	1.2900987156
WF_23	Eubacterium_rectale_56927	0.0607442000023	657317.3.peg.925	1.1.1.1	52	3.18396624473	0.743637753802
WF_23	Eubacterium_rectale_56927	0.0607442000023	657318.4.peg.2852	1.1.1.1	23	1.43797468354	0.33584912072
WF_23	Eubacterium_rectale_56927	0.0607442000023	657318.4.peg.786	1.1.1.1	84	5.68027210884	1.32666757978
WF_23	Faecalibacterium_prausnitzii_61481	0.0765525505386	411483.3.peg.1990	1.1.1.1	192	11.0689655172	1.84150955098
WF_23	Bifidobacterium_adolescentis_56815	0.276417547945	1410644.3.peg.342	1.1.1.1	609	15.9831686791	0.835820286115
WF_23	Bifidobacterium_adolescentis_56815	0.276417547945	1437612.3.peg.338	1.1.1.1	27	0.613611416026	0.0320880596084
WF_23	Bifidobacterium_adolescentis_56815	0.276417547945	1680.4.peg.346	1.1.1.1	212	5.47728937729	0.286428158669
WF_23	Bifidobacterium_adolescentis_56815	0.276417547945	367928.6.peg.343	1.1.1.1	109	2.78265642151	0.145515619154
WF_23	Bifidobacterium_adolescentis_56815	0.276417547945	411481.5.peg.631	1.1.1.1	102	2.57728937729	0.134776200388
WF_23	Bifidobacterium_longum_57796	0.0964408764951	1161904.3.peg.1685	1.1.1.1	0	0.0	0.0
WF_23	Bifidobacterium_longum_57796	0.0964408764951	1266716.3.peg.592	1.1.1.1	26	0.617948717949	0.0960542048625
WF_23	Bifidobacterium_longum_57796	0.0964408764951	1280702.3.peg.1916	1.1.1.1	0	0.0	0.0
WF_23	Bifidobacterium_longum_57796	0.0964408764951	1300227.3.peg.1762	1.1.1.1	177	4.59597069597	0.714399590047
WF_23	Bifidobacterium_longum_57796	0.0964408764951	1457183.3.peg.192	1.1.1.1	0	0.0	0.0
WF_23	Bifidobacterium_longum_57796	0.0964408764951	1457183.3.peg.2269	1.1.1.1	4	0.0879120879121	0.0136650913853
WF_23	Bifidobacterium_longum_57796	0.0964408764951	1679.6.peg.1725	1.1.1.1	44	1.10256410256	0.171383021124
WF_23	Bifidobacterium_longum_57796	0.0964408764951	1682.19.peg.2394	1.1.1.1	23	0.607692307692	0.0944599442009
WF_23	Bifidobacterium_longum_57796	0.0964408764951	469594.3.peg.1862	1.1.1.1	43	1.10659340659	0.172009337812
